"","OverallQual","YearBuilt","FullBath","GarageCars","NHood","MSZone","BType","HStyle","SCond","KQual","ExQual","HQC","X1stFlrSF.log","GrLivArea.log","SalePrice.log"
"1343",8,2002,2,2,4,4,3,4,5,3,3,5,7.15773548424991,7.68202151082687,12.3392914893164
"1344",6,1928,1,2,4,4,3,2,5,2,2,4,7.06646697013696,7.55642796944025,12.083905011556
"1345",7,2006,2,2,4,4,3,4,6,3,3,5,6.59030104819669,7.28344822875663,11.9565530341727
"1346",4,1920,1,1,2,2,3,3,5,1,2,4,6.86693328446188,6.86693328446188,11.5945054519627
"1347",7,1968,2,2,4,4,3,3,5,2,2,3,7.67600993202889,7.67600993202889,12.4780063610138
"1348",8,2006,2,3,5,4,3,3,6,3,3,5,7.48211892355212,7.48211892355212,12.5548368821687
"1349",7,1998,2,2,4,4,3,3,5,3,3,5,7.30921236569276,7.30921236569276,12.2783933071098
"1350",8,1872,2,0,2,2,3,4,5,2,2,2,6.84374994900622,7.76556908109732,11.7117763237154
"1351",5,1969,2,4,3,4,2,4,5,2,2,3,7.19893124068817,7.87625888230323,12.2060726455302
"1352",6,1962,1,2,3,4,3,4,5,2,2,5,6.75460409948796,7.44775128004791,12.0494188354848
"1353",6,1937,1,2,2,2,3,2,5,2,3,3,6.66695679242921,7.06987412845857,11.8122890421958
"1354",8,1995,2,3,6,4,3,2,5,3,3,5,7.62705741701893,8.08271113423758,12.9239124386805
"1355",7,2000,2,3,4,4,3,4,5,3,3,5,6.89972310728487,7.53101633207792,12.3673407931263
"1356",7,1968,3,2,4,4,3,3,5,3,2,4,7.10824413973154,7.56008046502183,12.0435537160324
"1357",5,1966,1,1,3,4,3,3,5,2,2,3,6.79346613258001,6.79346613258001,11.6082356447746
"1358",5,1971,1,2,3,4,3,3,5,2,2,5,6.98286275146894,6.98286275146894,11.9177236840907
"1359",6,2000,2,2,5,5,2,4,5,3,3,5,6.64509096950564,7.36073990305828,12.0867258878976
"1360",9,2004,2,3,6,4,3,3,5,4,3,5,7.59085212368858,7.59085212368858,12.6603279178078
"1361",5,1921,3,2,3,4,3,4,5,2,2,5,6.89770494312864,7.86365126544865,12.1495022940418
"1362",7,2005,2,2,6,4,3,3,5,3,3,5,7.33302301438648,7.33302301438648,12.4684369099977
"1363",4,1920,2,1,3,4,3,2,5,2,2,4,7.15539630189673,7.46049030582534,11.5607627943844
"1364",6,2006,2,2,4,4,3,4,6,3,2,5,6.42324696353352,7.25276241805319,11.9635678694873
"1365",7,2005,2,2,5,5,3,4,5,3,3,5,6.25382881157547,7.09007683577609,11.8786235774066
"1366",7,2000,2,2,5,5,3,4,5,3,3,5,6.70196036600254,7.42297125104942,12.2830336866663
"1367",7,1999,2,2,4,4,3,4,5,3,3,5,6.78219205600679,7.4899708988348,12.170445467887
"1368",5,1977,2,1,1,2,3,4,5,2,2,5,6.82979373751242,7.29641326877392,11.7519423654407
"1369",6,2003,1,2,4,2,3,3,5,3,3,5,6.7428806357919,6.7428806357919,11.8775685785581
"1370",8,2003,2,2,4,4,3,3,5,3,3,5,7.41938058291869,7.41938058291869,12.3544926506484
"1371",4,1920,1,1,2,4,3,2,5,2,1,5,6.73340189183736,7.22548147278229,11.5617156291397
"1372",6,1955,1,1,3,4,3,3,5,3,2,4,7.41517510961329,7.41517510961329,12.0167264737993
"1373",7,1998,2,2,4,4,3,4,5,3,2,5,7.01031186730723,7.64826303090192,12.5219776769257
"1374",10,2001,2,3,6,4,3,3,5,4,4,5,7.87587915949631,7.87587915949631,13.0530132992695
"1375",7,2005,2,3,5,5,3,4,5,3,3,5,6.93342302573071,7.57967882309046,12.4292161968444
"1376",8,2007,2,3,5,4,3,3,6,3,3,5,7.35946763825562,7.35946763825562,12.3842188309136
"1377",6,1930,1,1,3,4,3,3,5,2,2,3,6.67203294546107,6.67203294546107,11.418614785499
"1378",5,1941,2,2,2,4,3,2,5,2,2,5,6.89162589705225,7.38025578842646,11.6699292137799
"1379",6,1973,1,1,1,2,2,4,5,2,2,3,6.18001665365257,6.89467003943348,11.3265958867787
"1381",3,1914,1,1,2,4,3,3,5,2,2,3,6.76157276880406,6.76157276880406,10.9767820332199
"1382",6,1970,2,2,3,4,3,3,5,2,2,5,7.65775527113487,7.65775527113487,12.3779229024568
"1383",7,1920,1,2,2,2,3,4,5,3,2,5,6.90575327631146,7.47420480649612,11.9640010843304
"1384",5,1918,2,2,3,4,3,3,5,3,2,5,7.25559127425367,7.25559127425367,11.6262541502772
"1385",6,1939,1,1,2,4,3,2,5,2,2,3,6.54821910276237,7.13727843726039,11.5617156291397
"1386",4,1922,1,1,1,2,3,2,5,3,2,4,6.67959918584438,7.05098944706805,11.740061037554
"1387",7,1978,3,2,4,4,3,4,5,3,2,3,7.23849684089437,7.93164402145431,12.4292161968444
"1388",6,1916,2,1,2,2,3,2,3,3,2,3,7.41697962138115,7.83439230291044,11.8204101647182
"1389",9,2006,2,3,4,4,3,3,5,4,4,5,7.46508273639955,7.46508273639955,12.8413258476712
"1390",6,1941,1,2,2,2,3,2,5,2,2,5,6.76734312526539,7.10496544826984,11.7829526021833
"1391",7,2000,2,2,4,4,3,3,5,3,3,5,7.32974968904151,7.32974968904151,12.3673407931263
"1392",5,1967,2,3,3,4,2,3,5,2,2,3,7.36770857237437,7.36770857237437,11.7280368445872
"1393",5,1967,1,1,3,4,3,2,5,2,2,3,6.80239476332431,6.80239476332431,11.7199396343546
"1394",6,1905,2,2,2,2,1,2,5,2,2,5,7.1074254741107,7.55590509361135,12.0015054797889
"1395",7,2006,2,3,4,4,3,3,6,3,3,5,7.3132203870903,7.3132203870903,12.4154336524317
"1396",8,2005,2,3,5,4,3,4,5,3,3,5,7.03262426102801,7.81681996576455,12.546867668291
"1397",5,1948,1,2,5,4,3,3,5,2,2,3,7.43070708254597,7.43070708254597,11.982929094216
"1398",5,1920,1,1,2,2,3,4,5,2,2,5,6.84481547920826,7.32184971378836,11.8313791960888
"1399",5,1950,1,1,3,4,3,2,5,2,2,4,7.0352685992811,7.55171221535131,11.8350089641393
"1400",6,1925,2,1,3,4,3,2,5,3,2,5,7.05617528410041,7.38274644973891,11.8310154935934
"1401",6,1929,1,1,2,2,3,2,5,2,2,3,6.85646198459459,7.05444965813294,11.6952470217642
"1402",6,2004,2,2,4,4,3,4,5,2,2,5,6.76157276880406,7.37337430991005,12.170445467887
"1403",7,2006,2,2,4,4,3,3,6,3,3,5,7.16549347506085,7.16549347506085,12.1749895321164
"1404",8,2007,2,3,5,4,3,3,5,3,3,5,7.28892769452126,7.28892769452126,12.5529265202611
"1405",3,1915,1,3,2,4,3,2,3,2,2,3,6.5424719605068,7.10167597161944,11.5617156291397
"1406",8,2004,2,2,4,2,3,3,5,3,3,5,7.40610338123702,7.40610338123702,12.5245263766487
"1407",5,1972,1,2,4,4,3,2,5,2,2,3,6.64378973314767,6.64378973314767,11.7981044072039
"1408",5,1985,1,0,3,4,3,3,5,2,2,5,6.72503364216684,6.72503364216684,11.6262541502772
"1409",4,1910,1,2,2,2,3,4,5,2,2,4,6.60800062529609,7.21744343169653,11.740061037554
"1410",7,1986,2,2,4,4,3,4,5,2,2,4,7.11963563801764,7.646353722446,12.2783933071098
"1411",7,2001,2,2,4,4,3,4,5,3,3,5,6.8501261661455,7.51752085060303,12.3458345879053
"1412",6,1950,1,1,3,4,3,2,5,2,2,5,7.01391547481053,7.41938058291869,11.8493977015914
"1413",4,1949,2,2,3,4,2,3,5,2,2,2,6.94697599213542,6.94697599213542,11.4075649493124
"1414",8,2005,2,2,4,4,3,3,5,3,3,5,7.51969240411654,7.51969240411654,12.4568313638774
"1415",6,1923,1,2,2,4,3,2,5,3,2,4,6.95939851213398,7.52185925220163,12.2404740722475
"1416",7,2007,2,3,4,4,3,3,5,3,3,5,7.35819375273303,7.35819375273303,12.0776709307256
"1417",4,1885,2,2,2,2,1,4,5,2,2,4,7.1276936993474,7.73630709654828,11.7158663089669
"1418",8,1998,2,3,6,4,3,4,5,3,3,5,7.1777824161952,7.80384330353877,12.7367008965923
"1419",5,1963,1,1,3,4,3,3,5,2,2,3,7.04228617193974,7.04228617193974,11.7280368445872
"1420",6,1969,2,2,4,4,3,3,5,3,3,4,7.51969240411654,7.51969240411654,12.3149270504423
"1421",6,1968,2,2,4,4,3,4,5,2,2,4,6.56244409369372,7.25559127425367,12.1001564199386
"1422",6,1977,2,2,3,4,3,3,5,2,2,3,6.97447891102505,6.97447891102505,11.7558716435806
"1423",6,2003,1,2,4,2,3,3,5,3,3,5,6.7428806357919,6.7428806357919,11.8240798936072
"1424",6,1966,2,2,2,4,3,3,4,3,3,3,7.36201055125973,7.69666708152646,12.5244172797888
"1425",5,1958,1,1,3,4,3,3,5,2,2,3,7.20340552108309,7.20340552108309,11.8775685785581
"1426",6,1959,1,2,3,4,3,3,5,3,3,5,7.13249755166004,7.13249755166004,11.8635823365834
"1427",7,1994,2,2,6,4,3,4,5,3,3,5,7.10906213568717,7.66246781520024,12.5098740998618
"1428",5,1945,1,1,3,4,3,2,5,2,2,3,6.95463886488099,7.35115822643069,11.8493977015914
"1429",5,1940,1,1,2,2,3,3,5,3,2,3,6.68959926917897,6.68959926917897,11.6868787720937
"1430",6,1981,2,2,4,4,3,3,5,3,3,5,7.27239839257005,7.27239839257005,12.116694834379
"1431",5,2005,2,2,4,4,3,4,5,2,3,5,6.59850902861452,7.51643330291563,12.1659795519637
"1432",6,1976,2,2,3,4,3,3,5,2,2,3,6.86484777797086,6.86484777797086,11.8758309586596
"1433",4,1927,2,1,2,4,3,3,5,2,2,3,6.87523208727658,6.87523208727658,11.0744205027839
"1434",6,2000,2,2,4,4,3,4,5,2,2,5,6.86901445066571,7.49108759353488,12.136186518066
"1435",5,1977,2,2,3,4,3,3,5,2,2,2,7.02642680869964,7.02642680869964,11.982929094216
"1436",6,1962,1,2,3,4,3,3,5,3,3,3,7.3375877435386,7.3375877435386,12.0668105781967
"1437",4,1971,1,2,3,4,3,3,5,2,2,3,6.76157276880406,6.76157276880406,11.6994050319128
"1438",8,2008,2,3,6,4,3,3,6,4,4,5,7.56631101477246,7.56631101477246,12.8856709532443
"1439",6,1957,1,2,2,2,3,3,5,2,2,3,7.11963563801764,7.11963563801764,11.9163885704077
"1440",7,1979,2,2,4,4,3,3,5,2,2,3,6.94697599213542,7.45298232946546,12.1909590077201
"1441",6,1922,2,2,4,4,3,4,5,2,2,2,7.26052259808985,7.8458075026378,12.1600287070288
"1442",6,2004,1,2,4,2,3,3,5,3,3,5,6.7428806357919,6.7428806357919,11.9137129835273
"1443",10,2008,2,3,5,5,3,4,5,4,4,5,6.93342302573071,7.60439634879634,12.6443275764613
"1444",6,1916,1,1,2,4,3,1,5,1,2,2,6.85856503479136,6.85856503479136,11.7035458245789
"1445",7,2004,2,2,4,4,3,3,5,3,3,5,7.25981961036319,7.25981961036319,12.0984874348502
"1446",6,1966,1,1,3,4,3,2,5,2,2,4,6.81673588059497,6.81673588059497,11.7675676833438
"1447",5,1962,1,1,3,4,3,3,5,2,2,3,7.08002649992259,7.08002649992259,11.9697172002437
"1448",8,1995,2,2,4,4,3,4,5,3,3,5,7.1066061377273,7.64491934495886,12.3883942023241
"1449",4,1910,1,1,2,4,3,4,5,2,2,4,6.67959918584438,7.20489251020467,11.6262541502772
"1450",5,1970,1,0,1,2,2,2,5,4,2,5,6.44571981938558,6.44571981938558,11.4295438560312
"1451",5,1974,2,0,3,4,2,4,5,2,2,3,6.79794041297493,7.49108759353488,11.8204101647182
"1452",8,2008,2,3,5,4,3,3,6,4,3,5,7.36391350140582,7.36391350140582,12.5675510344332
"1453",5,2005,1,2,2,2,3,3,5,2,2,4,6.97728134163075,6.97728134163075,11.8844890214027
"1454",5,2006,1,0,3,4,3,3,5,2,2,5,7.03878354138854,7.03878354138854,11.3445068133453
"1455",7,2004,2,2,5,5,3,3,5,3,3,5,7.1074254741107,7.1074254741107,12.1281111040605
"1456",6,1999,2,2,4,4,3,4,5,2,2,5,6.8596149036542,7.40671073017764,12.0725412529057
"1457",6,1978,2,2,4,4,3,3,5,2,2,3,7.63675211243578,7.63675211243578,12.2548628096996
"1458",7,1941,2,1,4,4,3,4,5,3,4,5,7.08002649992259,7.75790620835175,12.493129522588
"1459",5,1950,1,1,3,4,3,3,5,3,2,4,6.98286275146894,6.98286275146894,11.8644622310528
"1460",5,1965,1,1,2,4,3,3,5,2,3,4,7.13568734702814,7.13568734702814,11.901583454762
